engine_id,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_measurement_2,sensor_measurement_3,sensor_measurement_4,sensor_measurement_6,sensor_measurement_7,sensor_measurement_8,sensor_measurement_9,sensor_measurement_11,sensor_measurement_12,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_16,sensor_measurement_17,sensor_measurement_18,sensor_measurement_19,sensor_measurement_20,sensor_measurement_21,RUL,sensor_measurement_2_ma,sensor_measurement_2_ema,sensor_measurement_2_diff,sensor_measurement_2_z
39,76,0.0018,0.0005,100.0,643.23,1587.38,1412.78,21.61,552.38,2388.16,9037.99,47.69,520.38,2388.12,8121.6,8.4449,0.03,393,2388,100.0,38.74,23.2642,52,642.8820000000001,642.9531537507755,0.1299999999999954,1.0980425358351222
88,99,0.0018,-0.0004,100.0,642.19,1589.56,1405.01,21.61,553.94,2388.06,9062.25,47.29,521.72,2388.03,8151.65,8.4136,0.03,393,2388,100.0,39.01,23.4507,114,642.362,642.3941290460098,-0.4799999999999045,-0.9817862903599266
94,14,0.0007,0.0004,100.0,642.6,1593.44,1412.94,21.61,553.12,2388.12,9044.22,47.58,521.45,2388.13,8123.96,8.4433,0.03,393,2388,100.0,38.82,23.2344,244,642.668,642.7777333903539,-0.7899999999999636,-0.1618537723407596
34,168,-0.0007,0.0003,100.0,643.02,1598.32,1420.72,21.61,552.36,2388.08,9116.68,47.72,520.85,2388.09,8178.04,8.4695,0.03,395,2388,100.0,38.79,23.204,27,643.0319999999999,643.0167618924481,0.1000000000000227,0.6780770997764192
100,48,-0.0008,0.0003,100.0,642.22,1593.61,1407.74,21.61,554.66,2388.0,9057.82,47.43,521.79,2388.08,8140.01,8.465,0.03,394,2388,100.0,38.9,23.26,152,642.192,642.2254663914703,-0.1799999999999499,-0.9217912280658912
81,235,0.0017,0.0003,100.0,644.05,1596.94,1430.19,21.61,551.22,2388.23,9068.38,48.06,519.98,2388.27,8133.13,8.5177,0.03,397,2388,100.0,38.46,23.017,5,643.41,643.5315209810068,1.1200000000000043,2.737907571873456
71,94,0.002,-0.0002,100.0,642.97,1591.53,1411.32,21.61,553.57,2388.12,9046.58,47.43,521.09,2388.08,8133.85,8.4325,0.03,392,2388,100.0,38.72,23.3002,114,642.688,642.762556309712,0.0500000000000682,0.57808532928636
54,185,0.0021,-0.0004,100.0,643.01,1595.92,1406.98,21.61,553.81,2388.03,9080.16,47.4,522.23,2388.05,8162.03,8.4115,0.03,394,2388,100.0,38.89,23.2645,72,642.488,642.6433483865077,0.3999999999999772,0.6580787456784073
71,30,0.0033,0.0003,100.0,642.79,1585.03,1404.77,21.61,553.56,2388.09,9040.9,47.42,521.61,2388.07,8123.92,8.4492,0.03,391,2388,100.0,38.8,23.3872,178,642.79,642.7551862498702,0.1200000000000045,0.2181149555216924
81,168,0.0005,-0.0002,100.0,643.38,1585.84,1414.4,21.61,552.22,2388.12,9059.7,47.69,520.69,2388.15,8137.98,8.4455,0.03,395,2388,100.0,38.81,23.2007,72,643.046,643.0836168617802,0.5199999999999818,1.398017847305527
8,121,-0.0015,0.0002,100.0,642.98,1594.55,1417.41,21.61,551.98,2388.18,9045.17,47.95,520.03,2388.23,8123.03,8.4754,0.03,394,2388,100.0,38.56,23.2132,29,643.176,643.1580703328056,-0.4600000000000364,0.5980836833843718
16,177,0.001,0.0001,100.0,643.3,1597.68,1419.99,21.61,551.87,2388.17,9057.45,47.9,520.59,2388.23,8132.45,8.5108,0.03,396,2388,100.0,38.58,23.1236,32,643.316,643.2850734236064,0.1399999999999863,1.238031014521205
9,34,-0.0024,0.0004,100.0,642.09,1588.32,1405.48,21.61,553.88,2387.98,9053.45,47.1,522.59,2387.98,8148.6,8.4059,0.03,391,2388,100.0,39.03,23.4291,167,642.058,642.0722301129285,0.07000000000005,-1.1817698313402722
87,67,0.0018,-0.0,100.0,642.24,1588.96,1409.77,21.61,553.95,2388.1,9069.26,47.62,521.48,2388.07,8142.74,8.4346,0.03,393,2388,100.0,38.69,23.371,111,642.61,642.5206513822083,-0.42999999999995,-0.8817945198698675
5,80,-0.0032,0.0003,100.0,642.18,1582.73,1396.24,21.61,554.33,2388.01,9067.12,47.34,522.68,2387.95,8152.08,8.422,0.03,391,2388,100.0,39.08,23.4154,189,642.354,642.2551446722208,0.0199999999999818,-1.0017846444581655
49,155,-0.0012,0.0002,100.0,642.57,1589.48,1415.94,21.61,552.41,2388.2,9056.28,47.56,520.8,2388.16,8126.23,8.4653,0.03,394,2388,100.0,38.58,23.1464,60,642.782,642.810630960699,-0.67999999999995,-0.2218488346347951
97,22,-0.0021,0.0002,100.0,642.24,1584.77,1395.62,21.61,553.72,2388.04,9054.45,47.25,521.58,2388.08,8127.75,8.412,0.03,393,2388,100.0,38.85,23.4,180,642.2180000000001,642.2326917642073,0.0099999999999909,-0.8817945198698675
43,109,0.0009,0.0003,100.0,642.58,1590.24,1403.07,21.61,553.38,2388.07,9053.88,47.31,521.57,2388.1,8135.62,8.4139,0.03,391,2388,100.0,39.03,23.4087,98,642.374,642.3436223065025,0.5,-0.2018504805367832
30,155,-0.0014,-0.0004,100.0,642.92,1593.63,1404.65,21.61,553.26,2388.15,9058.46,47.58,521.34,2388.1,8136.12,8.4767,0.03,394,2388,100.0,39.08,23.2471,39,642.71,642.7270506425856,0.3700000000000045,0.4780935587960735
23,114,-0.0035,-0.0003,100.0,643.1,1593.12,1414.18,21.61,553.73,2388.19,9053.79,47.95,520.78,2388.19,8128.59,8.4209,0.03,394,2388,100.0,38.83,23.2317,54,643.0,642.9968845785825,0.2300000000000182,0.8380639325607411
27,145,-0.0,0.0003,100.0,643.56,1599.55,1423.96,21.61,551.38,2388.12,9118.9,48.07,520.74,2388.14,8185.61,8.5521,0.03,395,2388,100.0,38.69,23.15,11,643.44,643.4294248662761,0.1799999999999499,1.757988221069967
96,206,-0.0012,0.0003,100.0,642.54,1592.56,1403.51,21.61,553.57,2388.04,9056.35,47.58,522.4,2388.14,8136.34,8.478,0.03,393,2388,100.0,38.78,23.335,130,642.744,642.6482688875543,-0.1800000000000636,-0.2818438969290579
15,13,0.0015,-0.0003,100.0,642.21,1581.36,1395.44,21.6,555.21,2388.03,9056.72,47.23,522.53,2388.01,8142.24,8.4029,0.03,392,2388,100.0,39.01,23.4324,194,642.0960000000001,642.1446795065394,0.1000000000000227,-0.9417895821639028
85,176,0.0016,0.0004,100.0,643.54,1589.61,1420.49,21.61,551.33,2388.26,9057.52,48.03,520.34,2388.23,8122.34,8.461,0.03,396,2388,100.0,38.42,23.1604,12,643.338,643.3540625151838,0.1599999999999681,1.7179915128739436
79,158,0.0029,0.0003,100.0,642.63,1591.16,1403.7,21.61,553.04,2388.13,9069.72,47.66,521.37,2388.04,8148.66,8.4363,0.03,394,2388,100.0,38.8,23.2676,41,642.818,642.8334116926799,-0.5499999999999545,-0.1018587100467241
71,82,0.0021,0.0001,100.0,642.88,1590.26,1410.18,21.61,553.92,2388.17,9050.02,47.54,521.02,2388.11,8133.09,8.4324,0.03,391,2388,100.0,38.86,23.3963,126,642.742,642.7816840306419,0.1299999999999954,0.3981001424040262
94,147,-0.0016,-0.0001,100.0,642.42,1593.4,1411.18,21.61,552.39,2388.11,9062.58,47.57,521.29,2388.17,8143.46,8.4603,0.03,393,2388,100.0,38.74,23.4441,111,642.402,642.463244055802,-0.2100000000000363,-0.5218241461054272
84,160,-0.0002,-0.0002,100.0,643.01,1583.32,1410.68,21.61,552.55,2388.16,9057.78,47.67,520.94,2388.13,8132.78,8.4646,0.03,393,2388,100.0,38.82,23.2143,107,642.99,643.0164545162881,-0.3600000000000136,0.6580787456784073
53,134,-0.0011,0.0002,100.0,643.11,1595.75,1407.34,21.61,553.13,2388.11,9083.86,47.77,522.08,2388.05,8153.67,8.4873,0.03,394,2388,100.0,38.8,23.2528,61,642.674,642.7372921710194,0.6399999999999864,0.858062286658753
83,19,0.0001,-0.0002,100.0,641.95,1587.74,1394.18,21.61,554.36,2388.02,9057.11,47.27,521.96,2387.96,8142.36,8.4354,0.03,390,2388,100.0,38.87,23.4891,274,641.954,641.8571045206302,0.2400000000000091,-1.4617467887126652
84,42,0.0017,-0.0001,100.0,642.59,1589.3,1409.22,21.61,554.35,2388.13,9045.86,47.64,520.77,2388.13,8128.31,8.4445,0.03,393,2388,100.0,38.8,23.2061,225,642.62,642.6526736212361,-0.0499999999999545,-0.1818521264387714
51,199,0.0039,-0.0004,100.0,643.19,1592.24,1417.94,21.61,553.05,2388.06,9174.31,47.66,521.0,2388.08,8238.54,8.4873,0.03,395,2388,100.0,38.65,23.2985,14,643.1560000000001,643.1951340699294,-0.3199999999999363,1.018049119443075
100,7,-0.0009,-0.0003,100.0,642.88,1590.24,1397.64,21.61,553.7,2388.02,9060.9,47.54,521.84,2388.07,8139.49,8.4064,0.03,393,2388,100.0,38.99,23.2404,193,642.4860000000001,642.5598560931932,0.6899999999999409,0.3981001424040262
11,94,-0.0017,-0.0004,100.0,642.3,1588.6,1407.02,21.61,553.96,2388.0,9054.9,47.29,522.83,2388.01,8140.13,8.4094,0.03,390,2388,100.0,38.87,23.4122,146,642.316,642.2810022539976,0.3999999999999772,-0.7618043952817964
7,78,-0.0,0.0001,100.0,642.14,1583.3,1399.64,21.61,554.86,2388.07,9065.49,47.33,522.03,2388.05,8156.05,8.4278,0.03,392,2388,100.0,38.94,23.501,181,642.2,642.1752318929506,-0.2200000000000272,-1.081778060850213
2,256,-0.0044,0.0004,100.0,642.92,1598.83,1421.46,21.61,552.68,2388.12,9083.63,47.77,520.67,2388.12,8153.87,8.5297,0.03,395,2388,100.0,38.62,23.2518,31,643.11,643.1104688181512,-0.5600000000000591,0.4780935587960735
25,75,-0.0011,-0.0003,100.0,642.47,1589.05,1405.36,21.61,553.0,2388.22,9047.54,47.43,521.66,2388.11,8123.21,8.452,0.03,393,2388,100.0,38.92,23.2962,155,642.658,642.6843357282954,-0.6699999999999591,-0.4218323756151407
5,250,0.0004,0.0004,100.0,643.14,1596.58,1425.52,21.61,552.79,2388.14,9121.08,47.85,520.57,2388.12,8197.41,8.4391,0.03,396,2388,100.0,38.55,23.0257,19,643.408,643.323821062645,-0.4199999999999591,0.9180573489527885
3,137,-0.0039,0.0004,100.0,642.75,1589.57,1409.77,21.61,554.36,2388.08,9097.8,47.33,521.66,2388.03,8173.71,8.4339,0.03,394,2388,100.0,38.74,23.244,42,642.588,642.6135363245152,0.1499999999999772,0.1381215391296451
89,112,-0.0002,-0.0006,100.0,642.8,1584.58,1398.94,21.61,553.74,2388.05,9058.2,47.48,521.5,2388.05,8133.47,8.4361,0.03,393,2388,100.0,39.0,23.2143,105,642.45,642.5076129370475,0.6099999999999,0.2381133096197042
18,147,-0.0013,-0.0002,100.0,642.37,1592.68,1404.3,21.61,553.39,2388.06,9097.38,47.56,522.06,2388.06,8179.63,8.3921,0.03,393,2388,100.0,38.91,23.3401,48,642.848,642.6556659094715,-0.32000000000005,-0.6218159165954863
94,192,0.003,0.0001,100.0,642.88,1589.55,1417.38,21.61,553.15,2388.13,9077.03,47.84,521.17,2388.15,8149.17,8.4855,0.03,396,2388,100.0,38.78,23.2646,66,642.7360000000001,642.7130951934347,0.5,0.3981001424040262
8,27,-0.002,0.0004,100.0,642.83,1590.91,1413.37,21.61,553.4,2388.17,9043.12,47.57,520.65,2388.2,8117.73,8.4211,0.03,393,2388,100.0,38.69,23.2324,123,642.7819999999999,642.7064328372015,0.6000000000000227,0.2981083719139671
92,125,0.0,0.0002,100.0,642.82,1584.12,1405.1,21.61,553.37,2388.05,9056.66,47.34,521.37,2388.1,8137.62,8.459,0.03,395,2388,100.0,39.1,23.364,216,642.604,642.6356125267391,0.0,0.2781100178159553
2,104,-0.0034,0.0002,100.0,642.41,1582.04,1397.31,21.61,554.91,2388.0,9055.21,47.26,522.18,2388.07,8142.03,8.4037,0.03,390,2388,100.0,39.03,23.4053,183,642.18,642.2192550696889,0.3600000000000136,-0.541822500203439
32,85,0.0002,-0.0001,100.0,642.85,1598.13,1411.63,21.61,552.28,2388.12,9054.54,47.55,521.2,2388.14,8135.36,8.4489,0.03,393,2388,100.0,38.7,23.3047,106,642.9240000000001,642.8744528786468,0.1800000000000636,0.3381050801099907
33,170,-0.0008,0.0005,100.0,642.65,1598.14,1418.98,21.61,552.78,2388.17,9062.47,47.76,520.37,2388.15,8136.84,8.4599,0.03,393,2388,100.0,38.85,23.3423,30,642.792,642.7300408842136,-0.1200000000000045,-0.0618620018507004
68,77,-0.0006,0.0001,100.0,642.94,1592.07,1406.05,21.61,553.99,2388.05,9068.32,47.69,521.62,2388.08,8148.16,8.3916,0.03,393,2388,100.0,38.79,23.2731,122,642.592,642.6734112784142,0.5600000000000591,0.5180902669923245
57,33,0.002,-0.0002,100.0,642.59,1580.61,1393.08,21.61,553.5,2388.08,9051.66,47.28,522.28,2388.06,8130.25,8.4128,0.03,391,2388,100.0,39.02,23.3196,104,642.464,642.5053650285906,-0.1100000000000136,-0.1818521264387714
23,86,-0.0011,0.0003,100.0,642.81,1593.35,1410.81,21.61,552.27,2388.11,9058.26,47.42,521.5,2388.16,8131.33,8.3961,0.03,394,2388,100.0,38.59,23.3429,82,642.816,642.8332387421458,-0.2400000000000091,0.2581116637177161
31,164,0.0001,0.0005,100.0,642.15,1586.6,1409.25,21.61,553.51,2388.06,9045.41,47.35,521.59,2388.04,8140.7,8.4308,0.03,393,2388,100.0,38.97,23.3815,70,642.662,642.5245586756505,-0.5400000000000773,-1.0617797067522012
79,22,-0.0039,-0.0001,100.0,642.15,1581.45,1396.46,21.61,554.53,2387.97,9051.83,47.05,522.56,2388.02,8136.83,8.4154,0.03,392,2388,100.0,39.04,23.5301,177,642.26,642.2164028707813,0.25,-1.0617797067522012
65,28,-0.0023,0.0003,100.0,642.37,1586.12,1397.24,21.61,554.55,2388.03,9060.8,47.16,522.37,2388.01,8144.61,8.3945,0.03,392,2388,100.0,38.83,23.4577,125,642.22,642.2174982475308,0.0499999999999545,-0.6218159165954863
12,54,0.0063,-0.0,100.0,642.59,1588.31,1411.94,21.61,554.08,2388.13,9059.27,47.49,521.4,2388.15,8127.99,8.446,0.03,394,2388,100.0,38.88,23.4037,116,642.6279999999999,642.6293738817772,-0.0699999999999363,-0.1818521264387714
44,96,0.0061,-0.0,100.0,642.49,1583.97,1400.48,21.61,554.23,2388.03,9068.02,47.37,522.04,2388.06,8150.51,8.4575,0.03,392,2388,100.0,39.11,23.1472,96,642.394,642.4468861204214,-0.2599999999999909,-0.381835667419117
36,10,-0.0009,0.0004,100.0,642.33,1590.41,1405.97,21.61,553.72,2388.06,9062.73,47.76,521.94,2388.07,8138.0,8.4145,0.03,393,2388,100.0,38.6,23.4146,148,642.692,642.661590821832,-0.67999999999995,-0.7018093329875337
81,97,0.0005,0.0001,100.0,642.94,1585.75,1410.18,21.61,553.74,2388.11,9057.13,47.36,521.13,2388.08,8146.62,8.4347,0.03,392,2388,100.0,39.02,23.3679,143,642.7280000000001,642.858148073924,-0.4399999999999409,0.5180902669923245
54,25,-0.001,0.0002,100.0,642.19,1590.68,1397.93,21.61,555.03,2388.04,9058.55,47.13,522.55,2388.05,8147.84,8.4197,0.03,392,2388,100.0,39.02,23.3691,232,642.124,642.2198342409524,-0.4899999999998954,-0.9817862903599266
38,4,0.001,0.0001,100.0,642.93,1590.03,1408.01,21.61,553.77,2388.1,9048.51,47.49,521.78,2388.1,8126.54,8.4255,0.03,392,2388,100.0,38.73,23.3894,190,642.9559999999999,643.0328327891664,-0.4000000000000909,0.4980919128940853
47,109,-0.0038,0.0002,100.0,642.33,1592.21,1414.4,21.61,554.3,2388.02,9070.17,47.42,522.65,2388.04,8152.9,8.4354,0.03,393,2388,100.0,38.87,23.3895,105,642.2340000000002,642.340486006724,-0.3600000000000136,-0.7018093329875337
94,81,-0.0032,0.0003,100.0,642.87,1594.51,1405.73,21.61,553.53,2388.13,9050.53,47.65,521.05,2388.13,8123.67,8.4523,0.03,393,2388,100.0,38.86,23.2657,177,642.71,642.7645137834496,0.2799999999999727,0.3781017883060144
89,36,0.0018,0.0003,100.0,642.29,1584.9,1401.27,21.61,553.96,2388.05,9051.07,47.45,522.15,2388.07,8126.62,8.3975,0.03,392,2388,100.0,39.04,23.3479,181,642.168,642.2216049160411,-0.1000000000000227,-0.7818027493798083
89,160,-0.0004,-0.0004,100.0,642.59,1593.75,1414.31,21.61,553.52,2388.12,9059.15,47.56,521.26,2388.14,8133.55,8.4591,0.03,393,2388,100.0,38.67,23.2932,57,642.7520000000001,642.770546843424,-0.4900000000000091,-0.1818521264387714
35,172,-0.0036,0.0002,100.0,644.09,1599.97,1423.94,21.61,551.89,2388.19,9093.37,47.91,519.92,2388.24,8166.49,8.5449,0.03,397,2388,100.0,38.7,23.16,9,643.524,643.6743690223025,0.4100000000000818,2.817900988265731
5,8,-0.0016,-0.0002,100.0,642.49,1585.88,1393.41,21.61,554.33,2387.98,9073.13,47.03,522.41,2387.98,8145.43,8.4054,0.03,391,2388,100.0,39.11,23.4495,261,642.34,642.4760852997191,-0.2899999999999636,-0.381835667419117
1,153,0.0011,-0.0004,100.0,642.99,1589.17,1414.56,21.61,552.68,2388.14,9049.43,47.74,520.69,2388.17,8124.14,8.4435,0.03,393,2388,100.0,38.78,23.1719,39,642.888,642.8643081449445,0.32000000000005,0.6180820374823837
56,205,0.0011,-0.0002,100.0,643.83,1586.47,1417.16,21.61,552.69,2388.14,9075.73,47.7,521.27,2388.15,8156.59,8.4541,0.03,395,2388,100.0,38.54,23.1939,70,643.122,643.253740090427,0.6900000000000546,2.297943781716969
51,23,-0.0022,-0.0005,100.0,642.38,1584.38,1395.99,21.61,554.79,2388.01,9065.78,47.39,522.6,2388.01,8143.61,8.415,0.03,392,2388,100.0,39.06,23.3853,190,642.1360000000001,642.2224947787488,0.1899999999999408,-0.6018175624974745
74,130,-0.0007,-0.0001,100.0,642.89,1589.55,1417.52,21.61,552.98,2388.14,9065.33,47.68,521.66,2388.17,8141.5,8.4936,0.03,394,2388,100.0,38.78,23.3694,36,642.602,642.6401786038451,0.5,0.418098496502038
49,185,-0.0027,0.0001,100.0,642.74,1596.08,1417.62,21.61,551.74,2388.2,9052.72,47.91,520.01,2388.22,8134.66,8.5033,0.03,394,2388,100.0,38.53,23.2249,30,642.866,642.8985215231928,-0.1599999999999681,0.1181231850316333
49,167,0.0012,-0.0004,100.0,643.04,1591.8,1419.46,21.61,552.12,2388.19,9051.71,47.71,520.88,2388.16,8131.52,8.459,0.03,395,2388,100.0,38.68,23.1924,48,642.9619999999999,643.0045211498832,0.1299999999999954,0.7180738079724428
74,149,0.0,-0.0003,100.0,643.15,1595.7,1412.37,21.61,551.53,2388.18,9066.89,47.75,520.22,2388.16,8132.62,8.5138,0.03,394,2388,100.0,38.77,23.0306,17,643.072,643.1639052208982,-0.1800000000000636,0.9380557030508002
96,69,0.0019,0.0002,100.0,642.77,1591.14,1400.21,21.61,553.77,2388.04,9056.14,47.37,521.6,2388.02,8136.89,8.4281,0.03,392,2388,100.0,39.03,23.406,267,642.114,642.3312158707544,0.6399999999999864,0.1781182473256687
71,69,-0.0056,0.0004,100.0,642.88,1591.54,1404.1,21.61,553.0,2388.11,9046.83,47.52,521.4,2388.11,8130.68,8.4339,0.03,393,2388,100.0,38.85,23.3357,139,642.5540000000001,642.6065098614371,0.1299999999999954,0.3981001424040262
37,59,0.0027,0.0004,100.0,642.55,1595.46,1408.57,21.61,553.05,2388.11,9048.18,47.5,520.88,2388.15,8124.66,8.4292,0.03,393,2388,100.0,38.8,23.3332,111,642.684,642.730891584601,-0.7300000000000182,-0.2618455428310461
62,66,0.0018,-0.0003,100.0,642.88,1590.08,1411.81,21.61,553.46,2388.14,9049.81,47.67,521.14,2388.16,8133.82,8.4345,0.03,395,2388,100.0,38.83,23.3,114,642.662,642.7661060296514,0.1200000000000045,0.3981001424040262
86,116,0.0028,0.0003,100.0,643.01,1591.99,1403.44,21.61,554.05,2388.07,9059.88,47.48,521.79,2388.04,8142.48,8.4665,0.03,393,2388,100.0,38.9,23.2754,162,642.618,642.6613161069245,0.5499999999999545,0.6580787456784073
32,184,0.002,-0.0002,100.0,643.77,1592.4,1429.07,21.61,551.39,2388.21,9089.39,48.3,520.37,2388.23,8156.38,8.474,0.03,395,2388,100.0,38.47,23.2104,7,643.476,643.5390156516922,0.4399999999999409,2.17795365712867
53,21,0.0001,0.0001,100.0,642.52,1586.83,1395.11,21.61,553.99,2388.04,9061.02,47.37,522.24,2388.08,8141.38,8.4084,0.03,393,2388,100.0,38.94,23.344,174,642.548,642.554461347562,-0.2799999999999727,-0.3218406051250815
69,156,0.0043,-0.0005,100.0,642.81,1586.49,1409.77,21.61,553.22,2388.05,9048.42,47.47,521.93,2388.06,8141.24,8.414,0.03,391,2388,100.0,38.77,23.3228,206,642.6220000000001,642.6136358225535,0.349999999999909,0.2581116637177161
60,49,0.0021,0.0001,100.0,642.19,1598.5,1401.84,21.61,553.57,2388.08,9057.73,47.45,521.64,2388.04,8134.16,8.4628,0.03,393,2388,100.0,38.86,23.3232,123,642.386,642.3305202186397,-0.099999999999909,-0.9817862903599266
2,214,0.0017,-0.0002,100.0,642.39,1588.17,1402.21,21.61,553.86,2388.09,9062.68,47.49,521.81,2388.13,8148.16,8.4428,0.03,390,2388,100.0,38.82,23.2857,73,642.6,642.4964599422465,0.0,-0.5818192083994627
100,145,0.0036,0.0004,100.0,643.41,1593.38,1408.33,21.61,552.45,2388.11,9066.79,47.71,521.28,2388.16,8146.83,8.4459,0.03,395,2388,100.0,38.66,23.2525,55,642.942,643.0020786096629,0.6100000000000136,1.4580129095995624
59,197,0.0016,0.0002,100.0,643.25,1589.76,1419.41,21.61,553.4,2388.19,9062.46,47.66,520.63,2388.21,8143.15,8.4597,0.03,395,2388,100.0,38.68,23.2904,34,642.846,642.9343282082157,0.4400000000000545,1.1380392440311458
11,197,-0.0014,-0.0001,100.0,642.82,1596.08,1407.81,21.61,553.82,2388.13,9089.76,47.65,521.07,2388.01,8168.93,8.4764,0.03,392,2388,100.0,38.78,23.217,43,643.03,642.9666059369765,-0.4199999999999591,0.2781100178159553
86,27,-0.0026,0.0002,100.0,642.51,1587.01,1409.87,21.61,553.62,2388.09,9062.72,47.46,522.3,2388.11,8137.69,8.4124,0.03,392,2388,100.0,38.98,23.2926,251,642.5440000000001,642.5589713885139,0.1100000000000136,-0.3418389592230934
67,93,0.0023,-0.0003,100.0,642.61,1592.7,1403.13,21.61,553.63,2388.04,9061.9,47.36,521.46,2388.05,8143.69,8.3906,0.03,392,2388,100.0,38.67,23.2988,220,642.47,642.508541152052,-0.0699999999999363,-0.1418554182427478
59,118,0.0024,0.0001,100.0,642.22,1592.21,1404.82,21.61,554.47,2388.02,9059.66,47.17,521.68,2388.07,8136.95,8.4077,0.03,392,2388,100.0,38.88,23.4325,113,641.9599999999999,642.0604698997386,0.1700000000000727,-0.9217912280658912
25,125,0.0015,-0.0002,100.0,642.07,1595.91,1411.91,21.61,552.72,2388.19,9058.29,47.61,521.24,2388.1,8131.64,8.4378,0.03,393,2388,100.0,38.7,23.3321,105,642.45,642.3753351049955,-0.2099999999999227,-1.2217665395362958
12,160,-0.0012,-0.0002,100.0,643.64,1592.61,1429.75,21.61,551.28,2388.27,9054.75,48.28,520.05,2388.31,8125.47,8.502,0.03,397,2388,100.0,38.31,23.07,10,643.4100000000001,643.5079764807016,0.0099999999999909,1.9179750538542888
72,1,-0.0009,0.0004,100.0,642.76,1581.27,1397.98,21.61,554.28,2388.09,9051.07,47.44,522.4,2388.1,8138.35,8.4426,0.03,392,2388,100.0,38.91,23.3684,212,643.446,643.277304046759,-0.8100000000000591,0.1581198932276569
41,92,0.0007,-0.0001,100.0,642.52,1585.5,1391.57,21.61,553.73,2388.01,9071.92,47.42,522.09,2388.06,8151.19,8.3621,0.03,392,2388,100.0,38.92,23.3262,124,642.374,642.4742529848,-0.3999999999999772,-0.3218406051250815
54,214,0.005,0.0004,100.0,643.08,1592.65,1418.8,21.61,552.62,2388.12,9099.9,47.62,521.03,2388.12,8174.28,8.4448,0.03,395,2388,100.0,38.63,23.2359,43,643.0600000000001,643.0740170138706,-0.2400000000000091,0.7980672243647174
78,22,0.0021,0.0004,100.0,642.15,1581.67,1394.89,21.61,554.58,2387.98,9059.25,47.27,522.68,2388.01,8141.71,8.4123,0.03,391,2388,100.0,39.12,23.4315,209,642.162,642.1113840380318,0.1499999999999772,-1.0617797067522012
79,119,0.0003,-0.0005,100.0,642.53,1585.0,1405.75,21.61,553.47,2388.05,9063.6,47.41,521.81,2388.02,8147.96,8.4402,0.03,391,2388,100.0,38.75,23.3996,80,642.42,642.4498421198196,0.0,-0.3018422510270697
16,178,0.0002,0.0004,100.0,643.56,1594.89,1417.45,21.61,551.95,2388.23,9061.71,47.79,520.4,2388.19,8129.82,8.4805,0.03,395,2388,100.0,38.46,23.0919,31,643.388,643.3767156157376,0.2599999999999909,1.757988221069967
14,169,-0.0002,0.0003,100.0,643.14,1602.39,1425.41,21.61,552.43,2388.19,9116.69,47.96,520.11,2388.16,8177.63,8.4984,0.03,396,2388,100.0,38.49,23.0382,11,643.388,643.3447530486011,-0.6499999999999773,0.9180573489527885
7,135,0.0035,-0.0004,100.0,642.28,1584.28,1405.56,21.61,553.93,2388.04,9077.44,47.39,521.74,2388.03,8155.39,8.3877,0.03,392,2388,100.0,38.95,23.3403,124,642.7,642.5545591742671,-0.4800000000000182,-0.8018011034778201
61,4,-0.0041,0.0002,100.0,642.0,1584.04,1396.35,21.61,554.65,2388.0,9054.69,47.17,522.12,2387.99,8145.1,8.4005,0.03,390,2388,100.0,39.07,23.5221,181,642.226,642.227109068196,0.169999999999959,-1.361755018222606
47,57,0.0031,-0.0,100.0,642.16,1586.05,1400.94,21.61,554.7,2388.01,9071.83,47.3,522.32,2387.98,8142.67,8.4171,0.03,391,2388,100.0,39.05,23.3678,157,642.098,642.1263159550072,0.0599999999999454,-1.0417813526541897
2,46,0.0002,-0.0003,100.0,642.15,1575.45,1392.6,21.61,554.54,2388.0,9053.33,47.19,522.08,2388.05,8140.52,8.3994,0.03,390,2388,100.0,38.93,23.5041,241,642.1,642.0973883318493,0.1000000000000227,-1.0617797067522012
53,25,-0.0019,-0.0003,100.0,642.74,1583.09,1408.11,21.61,553.66,2388.03,9068.35,47.39,521.76,2388.04,8143.61,8.4221,0.03,392,2388,100.0,38.96,23.2925,170,642.4619999999999,642.5566837229753,0.2000000000000454,0.1181231850316333
